Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sólo BIRF,IBD,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIRF y la AIF,IBT,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total de la AIF,IDA,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mezcla de la AIF,IDB,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.112057053,8.905743579,7.288856256,19.15257826,7.776572803,9.88204513,8.676509755,12.5713763,75.27116878,14.16119599,20.44745685,14.29571544,5.896051695,5.487429136,8.550727032,14.33178709,14.08742442,11.25857853,18.14975125,8.274752432,15.26429366,7.465943034,3.753878753,4.965990291,5.443174549,3.98024266,2.438924087,4.292678122,3.818323569,1.5984885,-0.401651435,6.003973221,9.566686845,1.533073673
Sólo AIF,IDX,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isla de Man,IMN,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.049359755,6.890452429,3.742455502,2.156366863,2.541387603,2.920032066,2.569716753,2.644228611,2.38711477,2.293968395,3.304676425,3.941794104,2.483085328,3.166823149,5.448867017,2.896698914,3.561261637,11.62309608,37.7329037,6.965883006,5.206787843,4.85475953,-3.683684217,1.535662175,-0.522056398,-0.627042047,2.236786066,3.999997098,1.299987186,1.800003425,-0.205802426,6.514916898,,
India,IND,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.66830385,13.75181894,8.965152362,9.861782855,9.980044769,9.062702224,7.575018289,6.476271259,8.010167525,3.068395523,3.64497016,3.215616017,3.715683778,3.867798085,5.725413228,5.621903263,8.400938217,6.944418252,9.193969626,7.040365436,10.52603086,8.733578906,7.934387478,6.186504001,3.331756917,2.279588108,3.237974951,3.969257933,3.884240272,2.405517161,4.814857919,8.354907715,6.747513083,1.366467129
No clasificado,INX,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irlanda,IRL,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.72918424,1.801394694,2.812221874,5.175752147,1.69453086,3.03399662,2.292252379,3.929259995,6.552780857,4.37619339,6.874950286,6.859686061,5.186903513,3.911730085,0.515336738,3.073211174,3.419897681,1.198488061,-0.504525642,-4.624598155,-2.889836298,1.349718155,2.108272975,1.133260286,0.182007393,8.300141348,0.583849083,1.251083468,1.120032236,3.355411523,-1.23404263,0.477482551,6.582264283,2.965219701
"Irán, República Islámica del",IRN,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.79719696,25.61711321,29.34153256,49.89681487,33.9314866,37.93749451,28.83364572,15.5280865,9.381517158,31.70784714,24.92926052,14.80541895,28.27969409,13.13639462,24.70824239,20.16619161,14.58259302,22.93906136,19.42198086,4.598516913,15.88262598,23.74297537,18.95388414,36.77563189,9.758768733,0.197001679,9.399784613,13.03533117,31.6411843,30.53486623,44.26498363,56.31965464,50.58524806,32.90928498
Iraq,IRQ,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.64539104,111.1264182,104.5007667,114.4676717,396.4380174,295.3676671,-12.54413745,91.49879784,-15.86076554,71.14804492,24.61243674,-19.14673103,8.161700607,13.85858341,17.31221133,35.85785085,23.04474398,14.44237645,30.17540867,-19.52120051,16.58674075,24.68943742,2.669769383,-0.011597878,-2.843171326,-30.19965394,-11.10417092,14.65035979,18.2039921,-2.674440035,-11.22019618,38.89983283,26.99383376,-18.18941272
Islandia,ISL,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.17155223,8.365342096,3.449289531,1.831847543,2.603377046,2.997569565,2.479291313,2.754100524,4.714604932,3.498893372,4.024793341,8.703749786,5.872137847,0.491863236,2.675013334,3.065861106,8.616684511,4.333145635,12.13528149,10.80470851,6.368854465,3.096669582,3.4408803,2.124541839,4.141651945,6.054520348,2.260860867,0.936992856,2.631612151,4.456775802,4.01588812,6.365709664,8.852912526,5.900794057
Israel,ISR,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.93206537,20.12976992,12.05812773,11.09024776,12.53792934,9.06923921,9.228876876,8.086095179,6.878110717,6.186097345,1.960498913,1.747721558,4.759817375,-0.469126359,0.127336204,1.036846676,1.447159709,0.859810869,1.355056728,4.419211776,1.187452587,1.46847532,3.269858606,1.803525156,0.669193443,2.317748029,0.357880736,-0.033866433,0.783950865,1.836470197,1.041418428,2.128294717,4.623307217,3.944913336
Italia,ITA,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.914063463,7.581328683,4.368115486,3.885951858,3.542473576,4.925244494,4.507623208,2.56737469,2.402621678,1.536128447,1.792397966,3.033592026,3.27434188,3.147807929,2.670183681,2.010557901,2.124853915,2.478994766,2.400703444,1.67883896,0.436360538,1.607176983,1.54730144,1.147610159,0.913241262,0.931863575,1.13435002,0.726343221,1.068132047,0.938114135,1.579171457,1.258371457,3.604580166,5.273214455
Jamaica,JAM,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.11710588,53.13135045,60.03573388,52.80639967,31.10724653,25.1868524,18.87210783,9.6086992,8.33305645,6.916060812,10.58708025,7.807369401,9.083848429,11.62405511,12.85859953,11.46874387,8.848192933,11.32081038,13.54680953,11.65650498,9.810235168,5.796188472,6.571903614,8.415815657,6.929945891,6.655407824,4.664111756,6.549827352,4.99324115,3.182503095,3.464192045,7.425960717,12.79780038,11.68655319
Jordania,JOR,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.15127022,5.435256956,6.738681152,2.96897922,6.861732259,1.884591531,2.046566606,1.2455595,6.004402675,-0.373208628,-0.413869578,0.773909402,0.924509731,2.147263104,3.095079502,2.006474303,10.64945155,5.048918373,23.62468443,3.161596481,8.077456097,5.910510958,4.606815226,6.143623889,3.445323563,2.169752117,1.362006642,1.78355011,2.273045077,0.843928096,-0.708165313,2.203606005,2.600533851,1.778109847
Japón,JPN,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.564404139,2.904570987,1.677269591,0.528410642,0.186808629,-0.523458984,-0.445775393,0.504460814,-0.026680247,-1.241051347,-1.33626009,-1.084879848,-1.390978615,-1.607703708,-1.1247664,-1.194017681,-0.862018389,-0.705243547,-0.911530288,-0.569564925,-1.88074195,-1.62208025,-0.75609312,-0.354375054,1.686294786,2.111298993,0.419944376,-0.074349504,-0.000237506,0.634803166,0.941449701,-0.190060625,0.333979877,3.752612323
Kazajstán,KAZ,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.35649613,1472.216356,1243.461657,1546.726816,160.8886735,38.89963115,16.13572998,5.662844723,13.28014062,17.42640268,10.15643264,5.803224097,11.73852465,16.13162699,17.87482725,21.55170891,15.5270973,20.93653821,4.691085074,19.54228539,20.54295827,4.785569811,9.499081444,5.771239525,1.823549876,13.63843362,11.21110565,9.205605998,7.633286237,4.210858293,13.93007506,19.76900648,9.346996308
Kenya,KEN,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.63719874,12.5319619,18.89723408,25.69848361,17.01641479,11.22107084,9.11624416,11.43521633,6.931402669,4.193939049,6.079848489,1.573120297,0.933205556,6.197313239,7.126841555,4.899649721,7.786740571,8.129485596,15.15117496,11.6373037,1.639199648,10.06501297,9.522972212,7.337562234,7.635031901,9.238654684,5.849628946,7.581934028,4.215028415,4.275234239,4.948852833,4.330747559,6.008764133,6.609305353
Kirguistán,KGZ,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.975698817,134.7715736,830.112923,754.4279561,180.8749299,42.03108923,35.34290791,19.30954841,9.077506284,37.57444047,27.16173805,7.332974154,2.025295592,3.97456243,5.108694781,7.12862227,9.391617795,14.87655222,22.21598841,4.035303862,10.03390354,22.48184224,8.656316809,3.175188136,8.415225436,3.427287503,6.050564271,6.327145863,3.447445116,9.811311947,5.340185535,15.99279792,19.65728424,13.41574141
Camboya,KHM,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.6298623,107.4400466,75.4217452,107.4,59.9652934,8.004180161,3.032501993,6.005075832,10.35773734,1.261552282,-4.283226766,2.646541003,0.713141234,1.797517595,4.823737965,6.076678823,4.631109399,6.518033507,12.2537866,2.504384662,3.120592871,3.36406625,1.440518127,0.781387551,2.632195879,1.786112458,3.475254587,3.341042158,3.111821367,3.235371767,-0.671856541,1.291945,4.070391065,2.384060721
Kiribati,KIR,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.079254079,19.44838455,28.12111626,3.571428571,3.881000676,-1.801242236,11.82795699,2.672750978,5.993357488,4.828372027,0.674603175,0.876858559,7.757296467,9.004514136,-3.526878527,3.789038579,-5.641025641,7.43263548,9.324009324,2.332361516,-1.01010101,1.951219512,-0.557846228,-2.675965665,4.86984024,3.072654403,1.674315116,1.091455603,3.998543502,-3.514376997,4.516129032,9.30688354,-2.463821892,3.266596417
Saint Kitts y Nevis,KNA,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.603026342,3.439218777,5.297314584,1.990850299,6.27211762,0.783506445,0.645815917,4.915154727,2.800181585,2.780021195,1.807701111,3.936,3.476020855,1.66939098,3.839149638,-1.623765781,14.16833057,6.324377132,1.481620896,3.042589977,0.529928749,5.659653515,-0.759321368,0.27357798,1.359872318,-0.156232299,1.201325225,4.750519365,-0.148999867,0.074745245,-5.74014002,-3.325967194,3.420103591,6.10076778
"Corea, República de",KOR,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.08746574,9.141033276,7.777964123,6.254522824,8.158958652,7.024561656,4.110674765,4.003285763,4.475923176,-1.22983539,1.021765005,3.478499147,3.033139646,3.449993463,3.127880288,1.041401492,-0.223195612,2.419195944,2.826302301,3.608644126,2.737496837,1.281863806,1.25180817,1.018543805,0.906896751,3.185595967,1.986038505,2.222781382,0.482948983,-0.839325308,1.563746857,2.762931941,1.275522574,2.064073962
Kuwait,KWT,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.717414524,-0.033046577,1.834006622,-7.386420779,-5.870476027,4.850505955,15.5102374,-4.715354847,-17.15611246,18.08935739,20.52171018,-7.718710775,5.148289825,4.920650194,11.37126793,21.77101179,16.17636285,4.307362207,18.66294273,-17.16653745,11.10335058,17.22766292,7.48689203,0.223254031,-6.757964915,-25.95833147,-6.83784351,16.2308765,11.27797143,-0.4676608,-17.46057958,27.72505306,23.33973683,-9.212942742
América Latina y el Caribe (excluido altos ingresos),LAC,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
República Democrática Popular Lao,LAO,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.90738076,12.97176039,5.993841477,11.18257935,7.700595509,19.68536442,13.72521226,19.35281673,84.5044589,127.9739664,24.79777661,8.868073804,6.318464741,13.45008984,10.69042854,8.640322481,10.80510123,7.438286005,8.863450638,-2.932073532,9.196571111,10.4687176,7.528859305,6.473972083,5.726559182,2.348496007,3.022306443,1.852096761,1.919889194,1.197423921,5.034504125,3.713448367,15.77394592,24.42172021
Líbano,LBN,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.50184839,47.65565986,97.43381991,24.74301781,7.87371706,10.67900557,1.738109736,11.54676721,4.017918265,0.812850465,-2.087983147,-1.525151546,4.92118792,1.581252489,-1.234661632,-1.062207056,0.880737586,3.132923723,7.533283906,10.284541,0.578606723,2.965080621,7.486051875,2.578451092,0.105278623,3.335784449,0.871295202,2.748536322,5.522487101,4.094823156,85.54204234,150.0007168,112.149479,168.9484777
Liberia,LBR,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.167333701,5.544646681,-1.063218391,7.076101469,5.344360941,6.510688445,5.465554575,-10.00882403,-6.66670189,0.917751562,53.81225788,0.720025736,-1.392728214,15.51149159,16.85827813,0.490010501,9.13488163,12.01764714,17.32634555,-2.722843141,6.512003689,10.92344536,7.797157164,4.715308133,0.817921327,0.062713426,6.972956972,-2.617934153,-0.209872797,-0.560426634,-1.380600648,5.354275318,8.666207922,3.400438966
Libia,LBY,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7025139,-5.127333907,9.197110786,1.634142482,4.777325719,9.58688164,11.66194046,10.41050903,-6.627340298,29.97835988,13.3068623,7.184874657,27.24730278,14.36256527,22.6053425,28.568504,19.67951304,2.439386168,23.7093715,-24.84726775,19.27854534,24.34275335,5.981930504,0.085392342,-1.006604017,-7.040707272,4.692314318,1.806663822,3.597573893,2.429513259,117.1328573,-6.705127657,23.15996223,-8.207614062
Santa Lucía,LCA,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.382217087,5.482320347,1.745183777,1.004349471,2.578714027,5.065144059,-0.403067976,2.873701785,2.430237875,2.332532251,4.003930569,-0.912140725,0.411710455,5.224517304,0.708134828,6.896936516,5.175613508,3.590900084,2.532773524,0.318436532,5.422819432,1.412404958,2.013368708,6.005713666,3.780337272,3.236452802,-0.056685111,3.458590585,0.23146947,2.178476364,-5.166645473,9.148532686,8.182120608,4.19512509
América Latina y el Caribe,LCN,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Países menos desarrollados: clasificación de las Naciones Unidas,LDC,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Países de ingreso bajo,LIC,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.402444427,5.870129844,4.023554149,3.301884531,0.852360816,1.79595371,0.815420354,0.514706285,0.014629688,0.819192786,1.552521927,0.985855937,0.650821388,0.63255629,0.810168672,1.19056787,1.314881664,6.58173781,-2.116692842,-9.900662627,,,,,,,,,,,,,,
Sri Lanka,LKA,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.06327529,10.62402316,9.403706116,9.884394311,9.77058482,9.303439628,10.8174558,8.92446882,9.214160126,4.162701159,7.277430209,5.149138425,8.111570257,8.748664398,8.801492461,10.41872675,11.27702945,14.02844282,16.32701602,5.879882636,7.298947764,3.979929343,10.46344718,6.252885259,1.920628811,3.014380798,5.443221715,5.472845295,4.295306202,3.870527612,3.104307597,8.021089927,47.4636958,17.51919173
Países de ingreso mediano bajo,LMC,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ingreso mediano y bajo,LMY,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.99390391,17.82722204,13.93899021,11.29797386,7.766636194,12.81651889,6.002044062,9.018940914,9.922233698,8.131252583,6.300218252,11.47305492,14.20693244,2.438812827,9.60039256,5.922843201,9.310988481,-6.682454307,16.71982041,2.345030868,5.337110137,9.426407003,2.182048018,10.27989564,14.03515215,10.20303919,-0.292451162,2.018910244,11.72306864,3.575454469,5.726821489,3.33153026,3.949392129,-0.094014934
avanzada del dividendo demográfico,LTE,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lituania,LTU,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.3367818,942.3065691,306.1944451,61.63525401,38.04574233,18.99052816,11.44868912,3.35143703,-1.256892196,1.298538346,-0.321810601,0.318656608,-0.813494503,2.68179721,6.885108591,6.735585152,8.554585619,9.709108572,-3.296038774,2.53348366,5.349952298,2.734253494,1.281332227,0.833592064,0.063682791,1.576252772,4.24343179,3.527174275,2.771563063,1.89196476,6.547275518,16.55873214,7.106523723
Luxemburgo,LUX,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.513394566,1.822841591,3.729071571,5.972764458,3.542377327,2.332069778,3.783557833,2.619543683,-2.03254646,4.76461986,4.608473023,0.790074315,1.464411119,2.185976585,3.117326596,4.817327209,6.45467522,1.89248054,6.609965405,0.870687904,4.648418462,3.44946168,3.265977318,2.276024495,2.796702201,2.219180657,-1.107616926,2.142903997,2.111339105,0.900736077,4.301014808,4.643892318,5.683546633,3.430024562
Letonia,LVA,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.5847396,932.4946279,53.69360623,36.25178521,29.32271146,12.43426601,5.887334158,4.8238249,1.491848287,3.618227256,2.302500752,5.072749151,5.018107374,7.062300621,11.19901082,12.43355347,20.06267102,11.66224742,-9.653675797,-0.360646955,6.523440871,3.633999576,1.718419489,1.915588015,0.115712474,0.863392495,2.947877208,3.892570472,4.255898501,2.070821556,3.773237086,11.80126899,5.408672662
"Región Administrativa Especial de Macao, China",MAC,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9422034,11.65155262,14.73948856,9.536904916,6.75322662,8.184594238,2.266604425,1.660194799,-1.94096012,-1.191377186,-1.745884515,-1.479103904,-1.337513007,0.050549562,1.933840965,5.567801511,7.744943805,8.76200667,10.07313055,0.922108871,4.790735435,7.490640576,6.920932717,7.732708735,8.730522965,4.514051189,0.861684749,2.148911727,3.542947101,2.403604279,-0.258281072,-0.878644349,1.25625433,6.529865561
Isla de San Martín (parte francesa),MAF,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marruecos,MAR,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.694359622,5.396316187,4.587878321,3.034982463,0.65534023,7.538402939,0.435488567,0.713391643,0.391321279,-0.120156156,-1.767598684,0.614522912,0.959559339,0.860408255,0.913545179,0.886221376,1.445366785,3.171544123,4.830386393,-0.452558781,0.647501047,-0.598844907,0.533172462,1.260262483,0.215437762,3.17293531,0.969883868,-0.060891014,0.939181638,0.816805456,0.142417962,2.394537143,3.05151189,4.183203449
Mónaco,MCO,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.641932355,2.541939932,2.133450096,1.552855993,1.344807524,1.307926651,1.604443651,1.013342485,0.900912514,0.047271271,1.398576336,1.648844924,2.379222767,1.881283647,-0.241253596,2.054166818,2.16971324,2.555692342,2.370623518,0.116169701,1.069461553,0.948018034,1.161566949,0.778355083,0.5773906,1.137972438,0.521741665,0.522888961,0.993425921,1.277364138,2.839093711,1.423935998,2.948120816,
República de Moldova,MDA,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.8268069,945.030522,860.4572213,276.4411275,38.73752038,27.85197734,12.50293982,9.461730172,39.78166601,27.32875199,12.08925097,9.827402064,14.86597246,7.987086857,9.344144076,13.41814124,15.90871496,9.244248826,2.169391705,11.07095119,8.190798599,7.42422202,3.923851222,6.352184268,11.57431496,3.550873831,6.252466491,3.211032132,5.351712003,5.575009401,6.381728551,19.25320363,8.708390488
Madagascar,MDG,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.85870577,8.540182897,14.56728514,9.989916524,38.99213057,49.03611913,19.76081639,4.491973424,6.209969542,7.189142947,11.57035297,7.916944839,16.49852553,-1.704004799,13.9558018,18.36382465,10.76563716,10.28796632,7.486300276,6.929159085,10.21854103,10.38618714,5.466174863,5.452302455,6.73177081,6.503716692,8.96008073,4.961539756,8.297993311,6.522090641,4.311145136,6.640743416,8.330903989,8.951930641
Maldivas,MDV,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.507127179,20.25524828,12.64301636,11.15380615,8.360350283,0.767657765,4.656329488,4.100414099,-1.137983078,2.753306613,2.032412609,50.89282744,0.497535126,0.465988093,9.970040098,9.158170549,9.542318789,10.72501376,11.56516247,12.41242379,3.295378156,12.62879805,6.93721276,6.746599629,4.183196589,7.929908105,0.218876276,2.143582923,3.282215133,-1.309737574,-3.365324617,2.732062188,3.193862702,2.872397492
Oriente Medio y Norte de África,MEA,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
México,MEX,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.10591239,23.71325751,14.81388558,9.493974686,8.360627221,38.8092294,26.696774,17.73369115,15.71605544,15.31908134,10.69796453,6.473009179,5.502324113,4.279667222,8.117443172,5.884982745,6.107154348,6.127792155,6.31038162,5.24348244,4.3729644,5.669633674,4.542214938,1.703882786,4.368368913,3.225428927,6.077587823,6.56759493,5.204499979,4.259440061,4.818963687,4.536692545,6.442142222,4.48808673
Islas Marshall,MHL,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.989876956,5.04434682,3.013948759,3.033732873,2.624661973,2.80712663,2.795952833,5.95127542,2.681037841,2.512111728,-1.115719926,-0.318163946,4.022981272,0.946366793,1.974456412,1.963302611,3.478500944,1.55580331,5.468528593,-0.480689915,0.958252851,7.336288498,6.189551506,-0.532501969,0.969333913,-3.231618438,7.346416008,2.175496299,-2.469554511,-4.196233016,6.813409299,5.897349437,1.066614447,6.31824747
 Ingreso mediano,MIC,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
